,edit_count,sentiment,neg_sentiment
2013-08-11,0.9,-0.12227935800949732,0.2916666666666667
2013-08-12,0.9,-0.12227935800949732,0.2916666666666667
2013-08-13,0.9,-0.12221198091904321,0.2916666666666667
2013-08-14,1.0,-0.11163230482074948,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395368082655801,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395368082655801,0.29907407407407405
2013-08-17,1.3,-0.13721708996428383,0.3324074074074074
2013-08-18,1.2666666666666666,-0.1039043480488989,0.29907407407407405
2013-08-19,1.3666666666666667,-0.1362764842973815,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420157963479006,0.35833333333333334
2013-08-21,1.7,-0.12926421815598454,0.35833333333333334
2013-08-22,1.8,-0.1138665885174716,0.35
2013-08-23,1.8666666666666667,-0.14643193189744597,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100286680239216,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100286680239216,0.4166666666666667
2013-08-26,1.8,-0.16910967546480674,0.39666666666666667
2013-08-27,1.8,-0.16910967546480674,0.39666666666666667
2013-08-28,1.8,-0.16910967546480674,0.39666666666666667
2013-08-29,1.8,-0.16910967546480674,0.39666666666666667
2013-08-30,1.8,-0.19551098622657637,0.41000000000000003
2013-08-31,1.7,-0.20876111316460153,0.41833333333333333
2013-09-01,1.8333333333333333,-0.2273226288733659,0.44333333333333336
2013-09-02,1.8666666666666667,-0.2605892507014451,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807150699474193,0.49333333333333335
2013-09-04,1.8666666666666667,-0.2887104191161968,0.49333333333333335
2013-09-05,1.8333333333333333,-0.3204637048421083,0.49333333333333335
2013-09-06,1.7666666666666666,-0.3246380674618262,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913202432570634,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913202432570634,0.44333333333333336
2013-09-09,1.7,-0.32322941897092045,0.44333333333333336
2013-09-10,1.7,-0.32322941897092045,0.44333333333333336
2013-09-11,1.7,-0.32322941897092045,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026688414591334,0.41000000000000003
2013-09-13,1.5666666666666667,-0.3008465602442071,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493544145867,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493544145867,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938165728692654,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938165728692654,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700952103844395,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908442570103537,0.27666666666666667
2013-09-20,0.8333333333333334,-0.1840217871798409,0.27666666666666667
2013-09-21,0.7,-0.16610441191328895,0.25166666666666665
2013-09-22,0.7666666666666667,-0.1169299069378111,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416657348473867,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416657348473867,0.19333333333333333
2013-09-25,0.6333333333333333,-0.11658211251099905,0.19333333333333333
2013-09-26,0.7,-0.08594080110390981,0.19333333333333333
2013-09-27,0.7,-0.08594080110390981,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320768455664317,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318642278512319,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808780590693156,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291799912850062,0.10833333333333334
2013-10-02,0.43333333333333335,0.043572823703289035,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905206153790156,0.09722222222222224
2013-10-04,0.5333333333333333,0.09228316098451614,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182583710661641,0.08611111111111111
2013-10-06,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-07,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-08,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-09,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-10,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-11,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-12,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-13,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-14,1.1333333333333333,0.05596738165175473,0.11574074074074074
2013-10-15,1.4,0.07066530615643218,0.12407407407407407
2013-10-16,1.3666666666666667,0.0373610181664979,0.12407407407407407
2013-10-17,1.3666666666666667,0.0373610181664979,0.12407407407407407
2013-10-18,1.8,0.028240948760526473,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132930024863988,0.15792022792022792
2013-10-20,2.3333333333333335,0.0044965865651936275,0.18822325822325822
2013-10-21,3.6333333333333333,0.003022170207354418,0.20446257446257446
2013-10-22,3.7333333333333334,-0.0370012566461207,0.22470066970066968
2013-10-23,4.3,-0.047433878190603365,0.2462692971516501
2013-10-24,4.733333333333333,-0.0705410406906425,0.2744744253567783
2013-10-25,4.733333333333333,-0.0705410406906425,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188674599121,0.2994744253567783
2013-10-27,5.3,-0.1266764021742453,0.3206865465688995
2013-10-28,5.433333333333334,-0.17807986704787707,0.34735321323556617
2013-10-29,5.933333333333334,-0.1990297694499072,0.37401987990223284
2013-10-30,6.7,-0.20667752843136314,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592046652603205,0.4128282534932151
2013-11-01,7.0,-0.20316863014666295,0.39616158682654845
2013-11-02,7.533333333333333,-0.20166039033193353,0.39666663733159896
2013-11-03,7.7,-0.23472267869570815,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931347327500658,0.4369444151093767
2013-11-05,7.8,-0.2178083030533246,0.42064811881308045
2013-11-06,7.866666666666666,-0.21921234609201073,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165626765802026,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601513554038824,0.48962247778743945
2013-11-09,8.6,-0.2601630672198754,0.5062891444541061
2013-11-10,8.866666666666667,-0.2685436292869072,0.5271224777874395
2013-11-11,9.0,-0.28488744938196947,0.5521224777874394
2013-11-12,9.1,-0.3178165817640445,0.5854558111207727
2013-11-13,9.766666666666667,-0.32472595159036133,0.6054558111207728
2013-11-14,9.5,-0.3394238760950388,0.5971224777874394
2013-11-15,9.733333333333333,-0.36422139798141023,0.6256939063588681
2013-11-16,9.8,-0.3968766251657059,0.6590272396922014
2013-11-17,9.366666666666667,-0.38775655575973444,0.6385144191793809
2013-11-18,9.433333333333334,-0.40480503030998166,0.6489906096555713
2013-11-19,9.466666666666667,-0.38380321997784234,0.6381320237969855
2013-11-20,8.466666666666667,-0.3935272547416513,0.6441149297798915
2013-11-21,8.533333333333333,-0.4029062201850555,0.6488768345417962
2013-11-22,8.3,-0.41868612758458834,0.6573082070908158
2013-11-23,8.066666666666666,-0.4159667811825505,0.6568808566634653
2013-11-24,9.3,-0.42829669793253905,0.6794033791859879
2013-11-25,9.5,-0.4311925483014475,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544361062868304,0.6927150674976762
2013-11-27,9.566666666666666,-0.4622397258570327,0.6971595119421207
2013-11-28,9.933333333333334,-0.4515102653649394,0.6922877170703258
2013-11-29,9.666666666666666,-0.4600146393979505,0.6964423064423065
2013-11-30,10.0,-0.4720101274197564,0.7024851914325598
2013-12-01,10.433333333333334,-0.47631074082307673,0.7035963025436709
2013-12-02,10.3,-0.4892835034719835,0.7104986594460279
2013-12-03,10.233333333333333,-0.4887218490367198,0.7104986594460279
2013-12-04,9.7,-0.4636737305795216,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823703284128,0.7013319927793611
2013-12-06,9.833333333333334,-0.49337265798201796,0.6979986594460279
2013-12-07,9.8,-0.5037416735167368,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794506911729,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948739572659,0.7206909671383356
2013-12-10,9.9,-0.5171063796325818,0.7098576338050022
2013-12-11,9.933333333333334,-0.5106780365749493,0.7048576338050022
2013-12-12,10.066666666666666,-0.4898692904414174,0.6953338242811927
2013-12-13,10.133333333333333,-0.4875495682116332,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315210537098,0.7205989757963441
2013-12-15,11.133333333333333,-0.49261906491894397,0.7126624678598362
2013-12-16,11.833333333333334,-0.4756326098308676,0.7039668156859232
2013-12-17,13.0,-0.49354051915605857,0.7296811014002089
2013-12-18,14.166666666666666,-0.4967790520019947,0.7312684029875105
2013-12-19,15.2,-0.511345866612657,0.7389557414888024
2013-12-20,16.1,-0.5080736608558868,0.7371038896369507
2013-12-21,17.533333333333335,-0.48876566910396874,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817902352775222,0.722488505021566
2013-12-23,18.133333333333333,-0.46138846328686023,0.711377393910455
2013-12-24,17.733333333333334,-0.4717780446149,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069643310085,0.7173310618641229
2013-12-26,19.133333333333333,-0.45072866049257,0.7034421729752339
2013-12-27,19.433333333333334,-0.4309407732570874,0.6917755063085674
2013-12-28,19.333333333333332,-0.4371670701776618,0.6946183156731158
2013-12-29,19.066666666666666,-0.4270725645913404,0.6892214902762904
2013-12-30,18.866666666666667,-0.4298264334955314,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745955709204065,0.6947455568529886
2014-01-01,18.9,-0.42277341798473833,0.6859492605566923
2014-01-02,18.966666666666665,-0.423239645781081,0.6859492605566923
2014-01-03,19.7,-0.4333854412166974,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294365880165,0.7023994770069087
2014-01-05,20.6,-0.44495241426646504,0.7125955554382812
2014-01-06,20.7,-0.4359109593041433,0.7078336506763765
2014-01-07,23.0,-0.420578022986995,0.7003219135871747
2014-01-08,23.3,-0.4266864421867796,0.7033219135871747
2014-01-09,23.3,-0.46799939899677706,0.7266552469205081
2014-01-10,24.633333333333333,-0.4888372632102967,0.7392478395131007
2014-01-11,25.266666666666666,-0.504478036607959,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750478534602,0.7502479505132116
2014-01-13,24.566666666666666,-0.497545430130631,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227846538394,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795708961828,0.7562253487188707
2014-01-16,23.1,-0.5137157425294419,0.74980930861862
2014-01-17,22.2,-0.5208948443296035,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061214317339,0.7595029224982804
2014-01-19,19.8,-0.5463989398416006,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143377754858,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697503076075,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006950856708,0.7801091735457079
2014-01-23,18.1,-0.5680517012615244,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708680887263,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770700476664,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931695602434,0.7854954169319514
2014-01-27,15.9,-0.5575921213883687,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096727362271,0.7825995904091224
2014-01-29,17.9,-0.5611421465351935,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030383422728,0.7828844906940229
2014-01-31,17.666666666666668,-0.5521807569843431,0.7763368716464037
2014-02-01,17.6,-0.5288619845359093,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784873822803,0.7773469726565048
2014-02-03,16.3,-0.5278488305122557,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990612254737,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763725486547,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176513419212,0.758551520203223
2014-02-07,13.2,-0.5038777129132543,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768243536630267,0.7388848535365562
2014-02-09,11.966666666666667,-0.4678491353272393,0.7340700387217416
2014-02-10,11.266666666666667,-0.45735996605973156,0.7299674746191775
2014-02-11,11.4,-0.4778377510642414,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641118338664,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667145174611,0.7536543433060461
2014-02-14,11.666666666666666,-0.4999569515015993,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607811486859,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192520548376,0.7665783199142332
2014-02-17,10.9,-0.5075682650893402,0.7582449865808999
2014-02-18,10.733333333333333,-0.4869492013145955,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484385153702474,0.7263495617442985
2014-02-20,9.4,-0.462751343887334,0.7032726386673755
2014-02-21,9.233333333333333,-0.47165556471343006,0.7074393053340422
2014-02-22,9.0,-0.4538075371883054,0.698180046074783
2014-02-23,8.9,-0.45423244777339095,0.698180046074783
2014-02-24,8.466666666666667,-0.463773521498728,0.7029419508366878
2014-02-25,8.733333333333333,-0.48940611901982595,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382793904268,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664637389521,0.741950456950457
2014-02-28,5.866666666666666,-0.5394006195148348,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066755578951,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238646098867,0.7536928397273226
2014-03-03,6.433333333333334,-0.5467073388320434,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741208433479,0.7273039508384336
2014-03-05,7.7,-0.5446804305904762,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576019017201014,0.74864094717543
2014-03-07,8.8,-0.5648424764345066,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256763930806,0.7560993972221153
2014-03-09,9.466666666666667,-0.590039735372433,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192471018678,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463227081554,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775307464855,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596033225818,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005268290447,0.7733730411019298
2014-03-15,10.8,-0.620288518796184,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927033795654,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697412504493,0.7693687120976007
2014-03-18,11.133333333333333,-0.603276465851771,0.7682576009864897
2014-03-19,11.666666666666666,-0.6078438064641827,0.7699242676531562
2014-03-20,12.5,-0.6305847116695913,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020082788563,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765724841321,0.8078657881209925
2014-03-23,14.133333333333333,-0.6114490268445906,0.8036991214543259
2014-03-24,14.1,-0.643254127881616,0.8203657881209926
2014-03-25,14.666666666666666,-0.615916641667508,0.8055509733061776
2014-03-26,15.0,-0.6041169700536991,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091732323299,0.7937664615216659
2014-03-28,16.1,-0.5836704515464213,0.7867897173356194
2014-03-29,16.566666666666666,-0.573838150431425,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657092814121,0.7840850389730464
2014-03-31,17.5,-0.5874087093641227,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575644148017,0.777376575023203
2014-04-02,19.633333333333333,-0.5899219244056699,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070369841687053,0.7986641361692547
2014-04-04,19.733333333333334,-0.5949388079274688,0.7927117552168739
2014-04-05,18.9,-0.5985606680434249,0.793993806498925
2014-04-06,18.4,-0.580457678624591,0.7851702770871605
2014-04-07,18.0,-0.5515445888418273,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104277915800594,0.7477685676854511
2014-04-09,17.8,-0.505727835644228,0.7454537528706363
2014-04-10,17.033333333333335,-0.47712782311893986,0.7278292317978393
2014-04-11,16.7,-0.44722887092289815,0.7106996021682097
2014-04-12,16.3,-0.4411802619912156,0.7081933365040493
2014-04-13,16.533333333333335,-0.437569446800609,0.705971114281827
2014-04-14,16.566666666666666,-0.43737648662629824,0.7065663523770651
2014-04-15,17.433333333333334,-0.41914148172146887,0.6966898091671886
2014-04-16,18.6,-0.41754721321023663,0.6958032843444936
2014-04-17,18.766666666666666,-0.4202329352566649,0.6974699510111603
2014-04-18,22.066666666666666,-0.42337642553241384,0.6999349370055581
2014-04-19,23.3,-0.4254637543855596,0.7009671950700741
2014-04-20,23.6,-0.4361514388045713,0.706105039681603
2014-04-21,24.4,-0.47159046355981965,0.7246235582001215
2014-04-22,23.866666666666667,-0.46375187783538635,0.7204568915334548
2014-04-23,24.1,-0.43764204282660624,0.7079568915334548
2014-04-24,24.266666666666666,-0.45756918140624664,0.7184238802613131
2014-04-25,24.266666666666666,-0.44036115898519,0.709332971170404
2014-04-26,24.333333333333332,-0.43922783799535653,0.7089962708337036
2014-04-27,23.433333333333334,-0.44065310484167786,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135483396121145,0.7091277769245121
2014-04-29,22.133333333333333,-0.4146975594520032,0.6937768997315297
2014-04-30,21.433333333333334,-0.42091560549224916,0.6968072027618326
2014-05-01,21.5,-0.44992214969973265,0.7130474697251252
2014-05-02,20.633333333333333,-0.45048627698273125,0.7132105258630241
2014-05-03,20.333333333333332,-0.4309421369264037,0.6872845999370981
2014-05-04,19.366666666666667,-0.4459243630231675,0.6956179332704315
2014-05-05,19.833333333333332,-0.427812427963938,0.6867290443815427
2014-05-06,19.933333333333334,-0.43429332940392257,0.6900623777148759
2014-05-07,20.4,-0.4402509068543588,0.6932912476104125
2014-05-08,20.9,-0.4670499957004411,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154603520675896,0.705066609929253
2014-05-10,21.833333333333332,-0.47910647263880085,0.7174122889415988
2014-05-11,22.166666666666668,-0.49931090221559515,0.7289863630156729
2014-05-12,22.5,-0.5109683800599243,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326331671494,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604323244509,0.7284233802468076
2014-05-15,21.6,-0.4924915731952633,0.724966590123351
2014-05-16,20.366666666666667,-0.4665442076965515,0.710853114946046
2014-05-17,19.9,-0.44780018498278434,0.6991864482793794
2014-05-18,16.1,-0.44388866461988224,0.6967214622849816
2014-05-19,14.433333333333334,-0.43226503263065275,0.6899114264426877
2014-05-20,13.766666666666667,-0.42076762032798837,0.6845542835855447
2014-05-21,13.9,-0.40960038499768925,0.6782579872892485
2014-05-22,13.633333333333333,-0.39254530665016524,0.6532579872892483
2014-05-23,13.366666666666667,-0.38642756389316274,0.6324246539559151
2014-05-24,12.6,-0.3614795293820665,0.6034391467095384
2014-05-25,12.366666666666667,-0.39049815937913207,0.6185906618610535
2014-05-26,12.533333333333333,-0.40508110087965854,0.6274921770125685
2014-05-27,12.766666666666667,-0.4078643270852615,0.629394350925612
2014-05-28,12.533333333333333,-0.3836915359561947,0.6008229223541834
2014-05-29,12.4,-0.4136337854629067,0.6174895890208502
2014-05-30,12.6,-0.41186511924092467,0.6174895890208502
2014-05-31,11.766666666666667,-0.4061623598459884,0.6140845710997032
2014-06-01,11.3,-0.40711627819048973,0.6150342387160375
2014-06-02,11.566666666666666,-0.4175868440956634,0.6358675720493708
2014-06-03,11.733333333333333,-0.4086843408294424,0.6303120164938153
2014-06-04,11.7,-0.42061716596335635,0.6368199530017518
2014-06-05,11.533333333333333,-0.41394988576621283,0.6168199530017519
2014-06-06,10.7,-0.41771548113019474,0.6174372369523692
2014-06-07,10.0,-0.37422282107420496,0.5942488311552676
2014-06-08,9.566666666666666,-0.36889821899032155,0.5914952079668618
2014-06-09,8.8,-0.3396778169703263,0.5763717511767384
2014-06-10,8.433333333333334,-0.3306461794606624,0.5713452961502834
2014-06-11,8.1,-0.3380787628608438,0.5752668647777344
2014-06-12,7.866666666666666,-0.29853716239687544,0.5532971678080375
2014-06-13,8.0,-0.2990009468603533,0.5537300682409378
2014-06-14,7.833333333333333,-0.2922848309882881,0.5337300682409378
2014-06-15,7.966666666666667,-0.30242670446150094,0.5403967349076044
2014-06-16,7.8,-0.2755901439605083,0.5237300682409378
2014-06-17,7.7,-0.2545447897531515,0.5137300682409378
2014-06-18,7.5,-0.2429548748616966,0.5081745126853823
2014-06-19,7.266666666666667,-0.26808978624985536,0.5206745126853822
2014-06-20,6.233333333333333,-0.27275435876030973,0.5232671052779748
2014-06-21,6.266666666666667,-0.30602875700771065,0.5566004386113083
2014-06-22,6.266666666666667,-0.30602875700771065,0.5566004386113083
2014-06-23,6.3,-0.33837757856825246,0.5899337719446416
2014-06-24,6.266666666666667,-0.3383222841671366,0.5899337719446416
2014-06-25,5.766666666666667,-0.35084618190440126,0.5961837719446416
2014-06-26,5.2,-0.3357152524786826,0.5894204869204869
2014-06-27,5.3,-0.32817227143688027,0.6005315980315981
2014-06-28,5.166666666666667,-0.3099381744726799,0.575531598031598
2014-06-29,5.033333333333333,-0.2712477104869643,0.5533093758093758
2014-06-30,5.0,-0.2794897516244477,0.5588649313649314
2014-07-01,5.133333333333334,-0.2807292186512287,0.5587141018023372
2014-07-02,4.966666666666667,-0.3035573577675954,0.5712141018023371
2014-07-03,4.666666666666667,-0.2694849958810941,0.5545474351356705
2014-07-04,4.666666666666667,-0.24344350717686686,0.5402617208499562
2014-07-05,5.1,-0.25637191479702787,0.5633386439268793
2014-07-06,5.3,-0.2693862571845452,0.5716719772602126
2014-07-07,5.433333333333334,-0.32183656340142086,0.5994497550379904
2014-07-08,6.066666666666666,-0.31283526969151243,0.5945072263023582
2014-07-09,6.066666666666666,-0.33110078873432225,0.6028405596356915
2014-07-10,6.133333333333334,-0.32197213230284155,0.5986077554028871
2014-07-11,6.2,-0.3087272622343066,0.5912003479954798
2014-07-12,6.5,-0.3367496203232278,0.6085080403031722
2014-07-13,6.633333333333334,-0.3331375406426599,0.60648783828297
2014-07-14,6.9,-0.3509613137684673,0.6314878382829701
2014-07-15,6.733333333333333,-0.38350875793668926,0.6481545049496368
2014-07-16,6.766666666666667,-0.4397610894717107,0.6814878382829701
2014-07-17,7.166666666666667,-0.46826407431337536,0.6957735525686845
2014-07-18,7.766666666666667,-0.47924567860470846,0.7013291081242399
2014-07-19,7.933333333333334,-0.4770708468434543,0.70132910812424
2014-07-20,7.633333333333334,-0.457559920702775,0.6754031821983141
2014-07-21,7.733333333333333,-0.42517998551766045,0.6587365155316474
2014-07-22,7.733333333333333,-0.42517998551766045,0.6587365155316474
2014-07-23,8.566666666666666,-0.4206084223593807,0.6561724129675447
2014-07-24,8.5,-0.3585787751945061,0.6228390796342114
2014-07-25,8.766666666666667,-0.3457131093083688,0.615431672226804
2014-07-26,8.7,-0.35135311851953815,0.6182094500045818
2014-07-27,9.4,-0.3855452505587407,0.6376538944490263
2014-07-28,9.633333333333333,-0.4057165250163998,0.6662253230204549
2014-07-29,9.766666666666667,-0.429554588381337,0.6789237357188675
2014-07-30,9.8,-0.4017246446846791,0.6622570690522008
2014-07-31,9.3,-0.38624097939367835,0.6534335396404362
2014-08-01,9.633333333333333,-0.35272778308427083,0.6354848216917183
2014-08-02,9.6,-0.3305186414324815,0.6243737105806072
2014-08-03,9.533333333333333,-0.3476797702562008,0.6327070439139405
2014-08-04,9.233333333333333,-0.3504221539043885,0.6346301208370174
2014-08-05,9.133333333333333,-0.3531171359959743,0.636296787503684
2014-08-06,9.3,-0.33046005180187765,0.6236705248774215
2014-08-07,8.733333333333333,-0.3511273992109086,0.6358352758352759
2014-08-08,8.7,-0.362659171923775,0.6413908313908313
2014-08-09,8.633333333333333,-0.36133973528154706,0.6408617308617309
2014-08-10,8.466666666666667,-0.3588104716195797,0.6399358049358049
2014-08-11,8.033333333333333,-0.34325665668267286,0.6142947792947793
2014-08-12,7.666666666666667,-0.3324828804428538,0.6087392237392238
2014-08-13,7.4,-0.3146591073170464,0.5837392237392238
2014-08-14,7.1,-0.28218647520913515,0.5504058904058905
2014-08-15,7.033333333333333,-0.24988605162674016,0.5170725570725571
2014-08-16,6.8,-0.2180411458983546,0.5004058904058903
2014-08-17,6.033333333333333,-0.23866554293114534,0.5115170015170015
2014-08-18,6.266666666666667,-0.23054578445152973,0.5063887963887964
2014-08-19,6.3,-0.26272674145099056,0.5397221297221297
2014-08-20,6.166666666666667,-0.2618322783887042,0.523055463055463
2014-08-21,6.233333333333333,-0.2650521938184553,0.5397221297221297
2014-08-22,5.4,-0.27059593853534414,0.5422862322862323
2014-08-23,5.366666666666666,-0.29965289887965874,0.5422862322862323
2014-08-24,5.133333333333334,-0.3120351671230245,0.5496936396936397
2014-08-25,5.166666666666667,-0.3066531674118289,0.5446936396936397
2014-08-26,5.066666666666666,-0.28499890419027357,0.5331857031857032
2014-08-27,5.166666666666667,-0.28383949916315654,0.5312809412809413
2014-08-28,5.766666666666667,-0.27866180924754497,0.5301380841380842
2014-08-29,5.7,-0.26073639530123427,0.5218047508047507
2014-08-30,5.666666666666667,-0.22559406397920004,0.5051380841380841
2014-08-31,5.6,-0.229972105694533,0.507935286935287
2014-09-01,5.6,-0.26319721884799063,0.5246019536019536
2014-09-02,5.6,-0.2680727686875933,0.5273797313797314
2014-09-03,5.7,-0.2589329065986632,0.5214273504273504
2014-09-04,5.566666666666666,-0.25911894183438605,0.528094017094017
2014-09-05,5.3,-0.2713785159635099,0.5351647241647242
2014-09-06,5.0,-0.25690151748202433,0.5268313908313909
2014-09-07,5.466666666666667,-0.24913946533402814,0.5242170117464234
2014-09-08,5.266666666666667,-0.2853216134500037,0.5432646307940426
2014-09-09,5.2,-0.2725552765519947,0.5349312974607092
2014-09-10,5.233333333333333,-0.2407675492755105,0.5349312974607092
2014-09-11,5.1,-0.23860176682388087,0.5182646307940426
2014-09-12,5.1,-0.23860176682388087,0.5182646307940426
2014-09-13,5.3,-0.26089590767935217,0.5460424085718203
2014-09-14,5.333333333333333,-0.2942204294593662,0.5793757419051537
2014-09-15,5.366666666666666,-0.3054273657634246,0.5859233609527728
2014-09-16,5.333333333333333,-0.2722066772614308,0.5525900276194394
2014-09-17,5.033333333333333,-0.2321914912358846,0.5327182327476445
2014-09-18,5.066666666666666,-0.23275969734747465,0.5327182327476445
2014-09-19,5.2,-0.23541524222452695,0.5493848994143112
2014-09-20,5.2,-0.2331852715309387,0.5493848994143112
2014-09-21,5.233333333333333,-0.2040174743628428,0.5327182327476445
2014-09-22,5.233333333333333,-0.2040174743628428,0.5327182327476445
2014-09-23,5.3,-0.1878628011639839,0.5243848994143112
2014-09-24,5.233333333333333,-0.2118309362824684,0.5377182327476445
2014-09-25,4.633333333333334,-0.19731842916170017,0.5297817248111366
2014-09-26,4.3,-0.17830655973115822,0.50311505814447
2014-09-27,3.533333333333333,-0.16898438140709457,0.49711505814446993
2014-09-28,3.4,-0.18434148584762472,0.48878172481113663
2014-09-29,4.466666666666667,-0.21191146551769655,0.5029231389525507
2014-09-30,4.766666666666667,-0.23694846471260758,0.5164079874373992
2014-10-01,5.166666666666667,-0.2503952589500169,0.5235508445802564
2014-10-02,4.833333333333333,-0.22737788775247533,0.5124397334691453
2014-10-03,4.8,-0.21388014616111262,0.5045032255326373
2014-10-04,4.8,-0.16901293458083613,0.471169892199304
2014-10-05,5.166666666666667,-0.18173032014725993,0.4775190985485104
2014-10-06,5.233333333333333,-0.19062656954750476,0.4819635429929548
2014-10-07,4.8,-0.2032562131560468,0.4873556998556999
2014-10-08,4.9,-0.18791982579992447,0.47902236652236657
2014-10-09,5.033333333333333,-0.21688617880575756,0.49568903318903323
2014-10-10,5.133333333333334,-0.25015010551048217,0.5123556998556998
2014-10-11,5.366666666666666,-0.2664325856141112,0.5361652236652237
2014-10-12,5.366666666666666,-0.2664325856141112,0.5361652236652237
2014-10-13,5.9,-0.2650032060858921,0.5356601731601731
